drug	disease.x	proximity.x	pval.x	similarity.x	adjusted_similarity.x	disease.y	proximity.y	pval.y	similarity.y	adjusted_similarity.y
tocofersolan	Alzheimer Disease	0	0.006502383	1	0.916996180685167	Alzheimer Disease	0	0.006502383	1	0.916996180685167
tolazamide	Alzheimer Disease	0	0.002897268	1	0.999498689431439	Alzheimer Disease	0	0.002897268	1	0.999498689431439
tolazoline	Alzheimer Disease	0.666666667	0.01323411	0.83333333325	0.993726881956618	Memory Disorders	1.666666667	0.036489358	0.58333333325	0.146233886424169
tolazoline	Alzheimer Disease	0.666666667	0.01323411	0.83333333325	0.993726881956618	Alzheimer Disease	0.666666667	0.01323411	0.83333333325	0.993726881956618
tolcapone	Alzheimer Disease	0	0.006133114	1	0.916996180685167	Memory Disorders	0	0.000423244	1	0.916996180685167
tolcapone	Alzheimer Disease	0	0.006133114	1	0.916996180685167	Amyloid Neuropathies	0	3.12e-07	1	0.996415052507829
tolcapone	Alzheimer Disease	0	0.006133114	1	0.916996180685167	Alzheimer Disease	0	0.006133114	1	0.916996180685167
tolcapone	Alzheimer Disease	0	0.006133114	1	0.916996180685167	Language Disorders	0	1.21e-05	1	0.916996180685167
tolfenamic acid	Alzheimer Disease	0	0.005120837	1	0.999498689431439	Alzheimer Disease	0	0.005120837	1	0.999498689431439
tolmetin	Alzheimer Disease	0	0.001010394	1	0.999498689431439	Alzheimer Disease	0	0.001010394	1	0.999498689431439
tolterodine	Alzheimer Disease	0.8	0.023296852	0.8	0.989632625584422	Alzheimer Disease	0.8	0.023296852	0.8	0.989632625584422
tramadol	Alzheimer Disease	0.590909091	4.1e-06	0.85227272725	0.716048399149876	Language Disorders	1.545454545	2.06e-05	0.61363636375	0.7036672850782
tramadol	Alzheimer Disease	0.590909091	4.1e-06	0.85227272725	0.716048399149876	Alzheimer Disease	0.590909091	4.1e-06	0.85227272725	0.716048399149876
tramadol	Alzheimer Disease	0.590909091	4.1e-06	0.85227272725	0.716048399149876	Memory Disorders	1.363636364	1.23e-06	0.659090909	0.267592015277234
trametinib	Alzheimer Disease	0	0.001091437	1	0.999498689431439	Alzheimer Disease	0	0.001091437	1	0.999498689431439
trandolapril	Alzheimer Disease	0	0.026534379	1	0.916996180685167	Alzheimer Disease	0	0.026534379	1	0.916996180685167
trandolapril	Alzheimer Disease	0	0.026534379	1	0.916996180685167	Language Disorders	1	0.001385596	0.75	0.475573630947114
trandolapril	Alzheimer Disease	0	0.026534379	1	0.916996180685167	Memory Disorders	0	3.44e-06	1	0.916996180685167
trandolapril	Alzheimer Disease	0	0.026534379	1	0.916996180685167	Amyloid Neuropathies	1	0.001818001	0.75	0.910611085269981
tranylcypromine	Alzheimer Disease	0	0.000610578	1	0.999498689431439	Alzheimer Disease	0	0.000610578	1	0.999498689431439
tranylcypromine	Alzheimer Disease	0	0.000610578	1	0.999498689431439	Memory Disorders	1.5	0.024392307	0.625	0.206233008902532
travoprost	Alzheimer Disease	0	0.016518772	1	0.999498689431439	Alzheimer Disease	0	0.016518772	1	0.999498689431439
trazodone	Alzheimer Disease	0.285714286	0.000198501	0.9285714285	0.843951868427611	Alzheimer Disease	0.285714286	0.000198501	0.9285714285	0.843951868427611
trazodone	Alzheimer Disease	0.285714286	0.000198501	0.9285714285	0.843951868427611	Language Disorders	1.142857143	8.84e-12	0.71428571425	0.904897745913712
trazodone	Alzheimer Disease	0.285714286	0.000198501	0.9285714285	0.843951868427611	Memory Disorders	1.142857143	1.94e-06	0.71428571425	0.388190164697243
treprostinil	Alzheimer Disease	0	1.83e-06	1	0.999498689431439	Alzheimer Disease	0	1.83e-06	1	0.999498689431439
trifarotene	Alzheimer Disease	0	1.89e-05	1	0.999498689431439	Alzheimer Disease	0	1.89e-05	1	0.999498689431439
trifluoperazine	Alzheimer Disease	0.5	0.00506004	0.875	0.759915570510543	Language Disorders	1.333333333	0.004477027	0.66666666675	0.831480882514626
trifluoperazine	Alzheimer Disease	0.5	0.00506004	0.875	0.759915570510543	Alzheimer Disease	0.5	0.00506004	0.875	0.759915570510543
triflupromazine	Alzheimer Disease	0.2	8.82e-06	0.95	0.870142204938429	Alzheimer Disease	0.2	8.82e-06	0.95	0.870142204938429
triflupromazine	Alzheimer Disease	0.2	8.82e-06	0.95	0.870142204938429	Language Disorders	1.2	0.000103919	0.7	0.886538021702445
triflupromazine	Alzheimer Disease	0.2	8.82e-06	0.95	0.870142204938429	Memory Disorders	1.2	5.92e-05	0.7	0.354850999878246
trifluridine	Alzheimer Disease	0	0.019968885	1	0.999498689431439	Alzheimer Disease	0	0.019968885	1	0.999498689431439
trihexyphenidyl	Alzheimer Disease	0.8	0.012022188	0.8	0.989632625584422	Alzheimer Disease	0.8	0.012022188	0.8	0.989632625584422
trimebutine	Alzheimer Disease	0.75	4.67e-05	0.8125	0.99141072500421	Alzheimer Disease	0.75	4.67e-05	0.8125	0.99141072500421
trimethoprim	Alzheimer Disease	0.5	0.032631866	0.875	0.759915570510543	Memory Disorders	1	0.029151431	0.75	0.945098078077383
trimethoprim	Alzheimer Disease	0.5	0.032631866	0.875	0.759915570510543	Alzheimer Disease	0.5	0.032631866	0.875	0.759915570510543
trimipramine	Alzheimer Disease	0.458333333	7.78e-09	0.88541666675	0.778402893763885	Alzheimer Disease	0.458333333	7.78e-09	0.88541666675	0.778402893763885
trimipramine	Alzheimer Disease	0.458333333	7.78e-09	0.88541666675	0.778402893763885	Memory Disorders	1.25	4.37e-10	0.6875	0.326780372623774
trimipramine	Alzheimer Disease	0.458333333	7.78e-09	0.88541666675	0.778402893763885	Language Disorders	1.458333333	1.44e-10	0.63541666675	0.762275039149934
troglitazone	Alzheimer Disease	0.555555556	0.007234334	0.861111111	0.733670898791437	Alzheimer Disease	0.555555556	0.007234334	0.861111111	0.733670898791437
troglitazone	Alzheimer Disease	0.555555556	0.007234334	0.861111111	0.733670898791437	Memory Disorders	1.222222222	0.040636832	0.6944444445	0.888166295431888
trolamine salicylate	Alzheimer Disease	0	0.002727597	1	0.999498689431439	Alzheimer Disease	0	0.002727597	1	0.999498689431439
troleandomycin	Alzheimer Disease	0	0.001418066	1	0.999498689431439	Alzheimer Disease	0	0.001418066	1	0.999498689431439
tropicamide	Alzheimer Disease	0.5	0.007674517	0.875	0.996659662454039	Alzheimer Disease	0.5	0.007674517	0.875	0.996659662454039
trospium	Alzheimer Disease	0	0.01483018	1	0.999498689431439	Alzheimer Disease	0	0.01483018	1	0.999498689431439
tuberculin purified protein derivative	Alzheimer Disease	0	0.01684862	1	0.999498689431439	Alzheimer Disease	0	0.01684862	1	0.999498689431439
tubocurarine	Alzheimer Disease	0.5	0.00194825	0.875	0.996659662454039	Alzheimer Disease	0.5	0.00194825	0.875	0.996659662454039
turoctocog alfa	Alzheimer Disease	0.333333333	0.002582012	0.91666666675	0.827624363017613	Memory Disorders	1	0.008315298	0.75	0.945098078077383
turoctocog alfa	Alzheimer Disease	0.333333333	0.002582012	0.91666666675	0.827624363017613	Alzheimer Disease	0.333333333	0.002582012	0.91666666675	0.827624363017613
turoctocog alfa pegol	Alzheimer Disease	0.333333333	0.020958243	0.91666666675	0.827624363017613	Memory Disorders	1	0.019762052	0.75	0.945098078077383
turoctocog alfa pegol	Alzheimer Disease	0.333333333	0.020958243	0.91666666675	0.827624363017613	Alzheimer Disease	0.333333333	0.020958243	0.91666666675	0.827624363017613
tyloxapol	Alzheimer Disease	0	0.016708873	1	0.916996180685167	Memory Disorders	0	0.000164531	1	0.998215649602825
tyloxapol	Alzheimer Disease	0	0.016708873	1	0.916996180685167	Alzheimer Disease	0	0.016708873	1	0.916996180685167
tyrothricin	Alzheimer Disease	0	0.008197536	1	0.999498689431439	Alzheimer Disease	0	0.008197536	1	0.999498689431439
ubidecarenone	Alzheimer Disease	0.5	0.030316224	0.875	0.996659662454039	Alzheimer Disease	0.5	0.030316224	0.875	0.996659662454039
umeclidinium	Alzheimer Disease	0.8	0.019058497	0.8	0.989632625584422	Alzheimer Disease	0.8	0.019058497	0.8	0.989632625584422
urofollitropin	Alzheimer Disease	0	0.003466974	1	0.999498689431439	Alzheimer Disease	0	0.003466974	1	0.999498689431439
urokinase	Alzheimer Disease	0.5	8.43e-05	0.875	0.759915570510543	Alzheimer Disease	0.5	8.43e-05	0.875	0.759915570510543
urokinase	Alzheimer Disease	0.5	8.43e-05	0.875	0.759915570510543	Memory Disorders	0.8	3.67e-07	0.8	0.971858784474537
ustekinumab	Alzheimer Disease	0.5	0.044161663	0.875	0.996659662454039	Alzheimer Disease	0.5	0.044161663	0.875	0.996659662454039
valdecoxib	Alzheimer Disease	0.666666667	0.048528211	0.83333333325	0.993726881956618	Alzheimer Disease	0.666666667	0.048528211	0.83333333325	0.993726881956618
valproic acid	Alzheimer Disease	0.944444444	0.023295382	0.763888889	0.51027494693421	Alzheimer Disease	0.944444444	0.023295382	0.763888889	0.51027494693421
valproic acid	Alzheimer Disease	0.944444444	0.023295382	0.763888889	0.51027494693421	Memory Disorders	1.388888889	0.000541295	0.65277777775	0.816370813601626
valsartan	Alzheimer Disease	0	0.000778463	1	0.916996180685167	Memory Disorders	0	0.000210167	1	0.998215649602825
valsartan	Alzheimer Disease	0	0.000778463	1	0.916996180685167	Alzheimer Disease	0	0.000778463	1	0.916996180685167
vandetanib	Alzheimer Disease	0.2	3.92e-06	0.95	0.998928908063831	Alzheimer Disease	0.2	3.92e-06	0.95	0.998928908063831
varenicline	Alzheimer Disease	0	2.16e-06	1	0.999498689431439	Alzheimer Disease	0	2.16e-06	1	0.999498689431439
varenicline	Alzheimer Disease	0	2.16e-06	1	0.999498689431439	Memory Disorders	1.5	0.006830513	0.625	0.206233008902532
velaglucerase alfa	Alzheimer Disease	0	0.002281057	1	0.916996180685167	Alzheimer Disease	0	0.002281057	1	0.916996180685167
velaglucerase alfa	Alzheimer Disease	0	0.002281057	1	0.916996180685167	Language Disorders	0	0.001091437	1	0.997960746870246
velaglucerase alfa	Alzheimer Disease	0	0.002281057	1	0.916996180685167	Memory Disorders	0	0.002318004	1	0.916996180685167
venlafaxine	Alzheimer Disease	0.333333333	0.00397108	0.91666666675	0.827624363017613	Amyloid Neuropathies	1.333333333	8.78e-05	0.66666666675	0.771890854627055
venlafaxine	Alzheimer Disease	0.333333333	0.00397108	0.91666666675	0.827624363017613	Language Disorders	0.333333333	1.06e-11	0.91666666675	0.827624363017613
venlafaxine	Alzheimer Disease	0.333333333	0.00397108	0.91666666675	0.827624363017613	Memory Disorders	0.666666667	1.14e-05	0.83333333325	0.676022002084612
venlafaxine	Alzheimer Disease	0.333333333	0.00397108	0.91666666675	0.827624363017613	Alzheimer Disease	0.333333333	0.00397108	0.91666666675	0.827624363017613
