Gene_A_Entrez ID	GeneB_Entrez_ID	data_source(s)
11051	55832	PINA
11051	55872	PINA
11051	57154	PINA
11051	57562	BioGRID,HPRD,PINA
11051	60491	HPRD,IntAct,PINA
11051	60678	PINA
11051	65991	IntAct,PINA
11051	79869	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
11051	80308	IntAct,PINA
11051	81631	IntAct
11051	83737	BioGRID,PINA
11051	83933	PINA
11051	84060	BioGRID,IntAct,PINA
11051	84467	IntAct,PINA
11051	112858	PINA
11051	118460	HPRD,PINA
11051	142689	PINA
11051	221037	IntAct,PINA
11051	728689	PINA
11052	11059	BioGRID,HPRD,InnateDB,IntAct,PINA
11052	11060	HPRD,IntAct,PINA
11052	11193	IntAct,PINA
11052	11337	IntAct
11052	11338	PINA
11052	11345	IntAct
11052	22827	PINA
11052	23512	InnateDB,PINA
11052	23710	IntAct
11052	50618	PINA
11052	51428	IntAct
11052	51645	HI-II-14_Net,IntAct
11052	51729	PINA
11052	51741	BioGRID,IntAct,PINA
11052	54472	HI-II-14_Net,IntAct
11052	54826	HPRD,IntAct,PINA
11052	55357	PINA
11052	55660	PINA
11052	55832	PINA
11052	56893	HPRD,IntAct,PINA
11052	57122	PINA
11052	57154	PINA
11052	59349	HPRD,IntAct,PINA
11052	78990	HI-II-14_Net,IntAct
11052	79637	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
11052	79869	PINA
11052	83737	BioGRID,HPRD,PINA
11052	84557	IntAct
11052	728116	PINA
11054	11140	PINA
11054	51605	PINA
11054	54386	IntAct,PINA
11054	57698	PINA
11054	373156	IntAct,PINA
11056	22976	PINA
11056	51547	PINA
11056	55090	IntAct
11056	55588	IntAct
11056	55832	PINA
11056	64210	PINA
11056	219541	IntAct
11059	11083	IntAct,PINA
11059	23111	BioGRID,IntAct,PINA
11059	23559	BioGRID,HPRD,PINA
11059	26994	BioGRID,HPRD,IntAct,PINA
11059	27106	PINA
11059	27332	HPRD,IntAct,PINA
11059	51105	IntAct,PINA
11059	55506	IntAct,PINA
11059	57142	BioGRID,PINA
11059	57561	PINA
11059	59269	PINA
11059	79176	InnateDB,IntAct,MINT,PINA
11059	80028	HI-II-14_Net
11059	84708	PINA
11059	92714	BioGRID,PINA
11060	11060	BioGRID,IntAct
11060	11083	IntAct,PINA
11060	11100	HI-II-14_Net,IntAct,PINA
11060	22994	PINA
11060	23111	PINA
11060	23559	HPRD,PINA
11060	23623	HI-II-14_Net,IntAct
11060	26994	HPRD,IntAct,PINA
11060	54602	HPRD,PINA
11060	54972	IntAct
11060	55048	HI-II-14_Net,IntAct
11060	55823	PINA
11060	57561	BioGRID,PINA
11060	79176	InnateDB,IntAct,MINT,PINA
11060	79869	IntAct
11060	80028	HI-II-14_Net
11060	81608	IntAct
11060	91526	HI-II-14_Net,IntAct
11060	91947	PINA
11060	92714	BioGRID,PINA
11060	118424	PINA
11060	284194	HI-II-14_Net,IntAct
11063	11165	HPRD,IntAct,PINA
11063	22976	PINA
11063	25805	HPRD,IntAct,PINA
11063	26094	IntAct,PINA
11063	54606	IntAct,PINA
11063	81545	IntAct,PINA
11063	154313	HI-II-14_Net,IntAct,PINA
11064	11160	IntAct
11064	22852	IntAct
11064	22995	IntAct
11064	23085	IntAct
11064	23112	IntAct
11064	23165	IntAct
11064	23170	IntAct
11064	23193	IntAct
11064	23243	IntAct
11064	23322	IntAct
11064	23332	IntAct
11064	23354	IntAct
11064	23370	IntAct
11064	23530	IntAct
11064	26005	IntAct
11064	26586	IntAct
11064	27327	IntAct
11064	28981	IntAct
11064	29079	IntAct
11064	29896	IntAct
11064	29922	IntAct
11064	49856	IntAct
11064	51067	IntAct
11064	51199	IntAct
11064	51512	IntAct
11064	51631	IntAct
11064	54801	IntAct
11064	54862	IntAct
11064	54930	IntAct
11064	55094	IntAct
11064	55119	IntAct
11064	55125	IntAct
11064	55142	IntAct
11064	55559	IntAct
11064	55787	IntAct
11064	57534	IntAct
11064	57584	IntAct
11064	57606	IntAct
11064	57662	IntAct
11064	57701	IntAct
11064	58527	IntAct
11064	60412	IntAct
11064	64770	IntAct
11064	65082	IntAct
11064	79441	IntAct
11064	79649	IntAct
11064	79848	IntAct
11064	79871	IntAct
11064	80155	IntAct
11064	84260	IntAct
11064	84263	IntAct
11064	84292	IntAct
11064	84902	IntAct
11064	85379	IntAct
11064	85461	IntAct
11064	90441	IntAct
11064	92799	IntAct
11064	93323	IntAct
11064	117178	IntAct
11064	121441	IntAct
11064	136319	IntAct
11064	145508	IntAct
11064	165055	IntAct
11064	200081	IntAct
11064	254863	IntAct
11064	283638	IntAct
11064	284695	IntAct
11064	317762	IntAct
11064	374654	IntAct
11064	387119	IntAct
11064	387680	IntAct
11065	11065	BioGRID,HPRD
11065	11275	HI-II-14_Net,IntAct
11065	23170	PINA
11065	25847	PINA
11065	26043	PINA
11065	26586	PINA
11065	27434	PINA
11065	29882	BioGRID,HPRD,PINA
11065	29945	PINA
11065	29979	PINA
11065	51035	PINA
11065	51343	BioGRID,PINA
11065	51433	PINA
11065	51434	PINA
11065	51529	BioGRID,HPRD,PINA
11065	54476	PINA
11065	56893	PINA
11065	64682	PINA
11065	84936	PINA
11065	84959	PINA
11065	85451	PINA
11065	90025	PINA
11065	119504	PINA
11065	246184	PINA
11065	283237	PINA
11067	83878	HPRD
11068	116449	IntAct
11069	22800	HPRD
11069	89927	BioGRID,HI-II-14_Net,IntAct
11070	23390	IntAct,PINA
11070	51259	IntAct
11070	163183	HI-II-14_Net,IntAct
11070	200728	IntAct
11072	51377	PINA
11072	51477	IntAct,PINA
11072	220082	HI-II-14_Net,IntAct
11073	11073	HPRD,InnateDB,IntAct,MINT
11073	22883	HPRD,IntAct,PINA
11073	23476	InnateDB
11073	51366	BioGRID,HPRD,PINA
11073	79871	PINA
11073	80010	PINA
11073	83695	BioGRID
11073	83990	BioGRID,PINA
11073	84126	IntAct,PINA
11073	90381	BioGRID,PINA
11073	92675	PINA
11074	11074	HPRD
11074	51619	INstruct,IntAct,PINA
11074	55284	INstruct,IntAct,PINA
11074	266740	HI-II-14_Net,IntAct
11074	284312	PINA
11075	55611	IntAct
11075	56159	BioGRID,HI-II-14_Net,HPRD,InnateDB,IntAct
11075	80321	IntAct,PINA
11075	81552	IntAct,PINA
11075	114800	IntAct,PINA
11075	114928	IntAct,PINA
11075	200081	HI-II-14_Net,IntAct
11076	11076	HPRD
11077	11077	BioGRID
11077	26019	PINA
11077	79577	IntAct,PINA
11078	11078	PINA
11078	79654	BioGRID,PINA
11079	26123	IntAct
11079	51259	IntAct
11079	79867	IntAct
11079	200728	IntAct
11080	26100	IntAct
11080	51082	IntAct,PINA
11080	51666	PINA
11080	96764	IntAct
11081	11140	InnateDB,IntAct
11083	22938	IntAct
11083	23212	PINA
11083	26354	PINA
11083	50801	IntAct,PINA
11083	51547	PINA
11083	51741	PINA
11083	55506	PINA
11083	56146	PINA
11083	57520	PINA
11083	80351	IntAct,PINA
11091	11345	IntAct
11091	22938	IntAct
11091	22976	BioGRID,IntAct,PINA
11091	23030	BioGRID,PINA
11091	23054	BioGRID,IntAct
11091	23067	BioGRID,IntAct,PINA
11091	23133	BioGRID,PINA
11091	23135	PINA
11091	23178	IntAct,PINA
11091	23269	IntAct
11091	23429	BioGRID,PINA
11091	26002	PINA
11091	26121	IntAct
11091	26168	IntAct
11091	27043	IntAct
11091	29915	BioGRID,PINA
11091	30827	BioGRID,IntAct
11091	51230	IntAct
11091	51514	IntAct,PINA
11091	51562	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
11091	54386	IntAct,PINA
11091	54475	PINA
11091	54554	PINA
11091	54881	IntAct
11091	54934	BioGRID,IntAct
11091	55689	BioGRID,PINA
11091	55737	PINA
11091	55759	PINA
11091	55832	PINA
11091	55898	PINA
11091	57325	BioGRID,PINA
11091	57506	PINA
11091	57680	BioGRID,IntAct,PINA
11091	58160	BioGRID
11091	58508	BioGRID
11091	63925	PINA
11091	64326	PINA
11091	79364	BioGRID,HI-II-14_Net
11091	79447	IntAct,PINA
11091	79726	PINA
11091	80232	PINA
11091	80335	BioGRID,IntAct
11091	80349	PINA
11091	81887	IntAct
11091	83743	IntAct,PINA
11091	84108	BioGRID,PINA
11091	84148	BioGRID,IntAct,PINA
11091	90780	BioGRID,PINA
11091	112869	BioGRID,PINA
11091	117178	HI-II-14_Net,IntAct
11091	120892	IntAct
11091	125476	IntAct
11091	221656	PINA
11091	284058	BioGRID,IntAct,PINA
11091	284618	HI-II-14_Net
11091	348793	PINA
11091	387082	PINA
11092	22929	HPRD,IntAct,PINA
11092	57062	HPRD,IntAct,PINA
11092	386675	HI-II-14_Net,IntAct
11092	386676	HI-II-14_Net,IntAct
11092	386680	HI-II-14_Net
11092	386681	HI-II-14_Net,IntAct
11092	386682	HI-II-14_Net
11094	57146	HI-II-14_Net,IntAct,PINA
11096	11096	PINA
11097	23019	IntAct
11097	23710	IntAct
11097	57122	IntAct
11098	11261	IntAct,PINA
11098	23310	HPRD,IntAct,PINA
11098	23542	HPRD,IntAct,PINA
11098	25836	HPRD,IntAct,PINA
11098	29127	HPRD,IntAct,PINA
11098	51399	HPRD,IntAct,PINA
11098	55603	IntAct
11098	57489	HPRD,IntAct,PINA
11098	79050	HPRD,IntAct,PINA
11098	79142	HPRD,IntAct,PINA
11098	84065	HPRD,IntAct,PINA
11098	161424	IntAct
11098	347862	HPRD,IntAct,PINA
11100	11100	BioGRID,HI-II-14_Net,IntAct
11100	11161	HPRD,IntAct,PINA
11100	11345	IntAct
11100	23089	PINA
11100	23435	PINA
11100	23710	IntAct
11100	25813	PINA
11100	26136	PINA
11100	26523	IntAct
11100	27316	PINA
11100	29117	BioGRID,HPRD,IntAct,PINA
11100	30012	PINA
11100	51003	HPRD,IntAct,PINA
11100	51320	IntAct
11100	51547	PINA
11100	51588	IntAct,PINA
11100	51606	PINA
11100	51645	IntAct,PINA
11100	51741	PINA
11100	54165	PINA
11100	54763	HI-II-14_Net
11100	55048	HI-II-14_Net,IntAct
11100	55644	PINA
11100	55646	IntAct,PINA
11100	55660	BioGRID,HPRD,IntAct,PINA
11100	55696	IntAct,PINA
11100	55832	PINA
11100	55850	IntAct
11100	56000	HPRD
11100	56001	HPRD
11100	56257	PINA
11100	64425	IntAct,PINA
11100	81631	IntAct
11100	83737	PINA
11100	83759	HI-II-14_Net,IntAct
11100	84126	PINA
11100	84557	IntAct
11100	93487	HI-II-14_Net,IntAct
11100	221092	PINA
11100	253260	InnateDB
11100	374395	PINA
11101	11335	IntAct
11102	11102	HPRD,IntAct
11102	11340	HPRD
11102	23408	PINA
11102	51367	HPRD,IntAct,PINA
11102	54913	HPRD,IntAct,PINA
11102	58525	IntAct,PINA
11102	84966	HPRD,IntAct,PINA
11102	85440	IntAct,PINA
11103	22976	PINA
11103	23032	IntAct,PINA
11103	23512	InnateDB,PINA
11103	25862	IntAct,PINA
11103	26523	IntAct
11103	26576	IntAct,PINA
11103	51547	PINA
11103	55832	PINA
11103	57332	IntAct,PINA
11103	57506	PINA
11103	79727	BioGRID
11103	81030	IntAct,PINA
11103	84101	IntAct,PINA
11103	84365	BioGRID
11104	30011	PINA
11104	51026	IntAct
11104	51366	PINA
11104	51750	IntAct
11104	55031	PINA
11104	58477	IntAct
11104	58478	IntAct
11104	79768	IntAct
11104	81565	BioGRID,PINA
11104	117178	IntAct
11104	148867	IntAct
11104	440193	IntAct
11108	29950	PINA
11108	56259	HI-II-14_Net,IntAct
11108	253827	HI-II-14_Net,IntAct
11112	11112	HPRD
11112	79072	IntAct
11112	84676	PINA
11113	27185	HPRD,PINA
11113	51123	PINA
11113	57520	PINA
11113	57646	PINA
11116	11215	IntAct
11116	11234	IntAct
11116	22981	IntAct
11116	22995	IntAct
11116	23093	IntAct
11116	23138	IntAct
11116	23336	IntAct
11116	25843	IntAct
11116	26010	IntAct
11116	26057	IntAct
11116	27333	IntAct
11116	30849	IntAct
11116	51138	IntAct
11116	51199	IntAct
11116	54862	IntAct
11116	54882	IntAct
11116	55012	BioGRID,IntAct
11116	55094	IntAct
11116	55577	IntAct,PINA
11116	55604	IntAct
11116	55690	IntAct,PINA
11116	55722	IntAct
11116	55740	IntAct
11116	55755	IntAct
11116	55898	IntAct
11116	55917	IntAct
11116	56897	PINA
11116	57470	IntAct
11116	57534	IntAct
11116	57536	IntAct
11116	60412	IntAct
11116	60485	IntAct
11116	64770	IntAct
11116	64837	IntAct
11116	65110	IntAct
11116	65244	IntAct
11116	79871	IntAct
11116	80184	BioGRID,IntAct
11116	80223	IntAct
11116	80254	IntAct
11116	80817	IntAct
11116	84131	IntAct
11116	84292	IntAct
11116	84318	IntAct
11116	84902	IntAct
11116	84984	BioGRID,HI-II-14_Net,IntAct
11116	89796	IntAct
11116	89953	IntAct
11116	90580	IntAct
11116	91607	IntAct
11116	93323	IntAct
11116	117177	IntAct
11116	117178	IntAct
11116	123811	IntAct
11116	131544	IntAct
11116	132320	IntAct
11116	145508	IntAct
11116	152185	IntAct
11116	153241	IntAct
11116	163786	IntAct
11116	197335	IntAct
11116	200081	IntAct
11116	254863	IntAct
11116	285282	IntAct
11116	401548	IntAct
11116	729440	IntAct
11117	11117	BioGRID,HI-II-14_Net,HPRD,IntAct
11117	27018	HI-II-14_Net,IntAct
11117	51343	PINA
11117	66036	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
11117	79696	HI-II-14_Net,IntAct
11117	84034	HPRD,PINA
11117	90410	HI-II-14_Net,IntAct
11117	158787	HI-II-14_Net,IntAct
11117	219348	HI-II-14_Net,IntAct
11117	340542	HI-II-14_Net,IntAct
11122	11122	InnateDB,IntAct,MINT
11123	23390	IntAct,PINA
11124	11124	HPRD
11124	22827	PINA
11124	23039	PINA
11124	23075	PINA
11124	23197	HPRD
11124	23291	BioGRID,IntAct,PINA
11124	23304	IntAct,PINA
11124	23352	IntAct,PINA
11124	25939	PINA
11124	29970	PINA
11124	51548	IntAct,PINA
11124	51726	IntAct,PINA
11124	55655	PINA
11124	55666	BioGRID,IntAct,PINA
11124	55768	PINA
11124	79101	IntAct,PINA
11124	79577	IntAct,PINA
11124	79753	HPRD,IntAct,PINA
11124	80124	IntAct,PINA
11124	80232	IntAct,PINA
11124	84078	IntAct,PINA
11124	84164	HPRD,IntAct,PINA
11124	84861	IntAct,PINA
11124	91662	PINA
11124	92689	PINA
11124	114548	BioGRID,PINA
11124	197131	BioGRID,IntAct,PINA
11124	199713	PINA
11126	57085	HI-II-14_Net,IntAct
11127	22920	BioGRID,InnateDB,IntAct,PINA
11127	23645	HPRD
11127	26056	IntAct
11127	27185	IntAct,PINA
11127	54477	IntAct,PINA
11127	56259	IntAct
11127	80011	IntAct
11127	83540	IntAct
11127	85464	IntAct
11127	132320	IntAct
11128	11321	PINA
11128	23386	InnateDB,IntAct
11128	25885	PINA
11128	26015	PINA
11128	27297	PINA
11128	51082	PINA
11128	55703	PINA
11128	55718	BioGRID,HPRD,IntAct,PINA
11128	57617	PINA
11128	79657	IntAct,PINA
11128	79754	PINA
11128	79871	PINA
11128	171568	BioGRID,PINA
11129	57396	BioGRID,PINA
11129	84528	IntAct,PINA
11130	11130	IntAct
11130	11243	IntAct
11130	23381	PINA
11130	25936	BioGRID,IntAct
11130	27068	IntAct
11130	28990	IntAct
11130	51127	PINA
11130	51244	IntAct
11130	51776	IntAct
11130	51808	IntAct,PINA
11130	54922	IntAct
11130	55684	IntAct
11130	55971	IntAct
11130	57082	BioGRID,IntAct,PINA
11130	57405	BioGRID,IntAct,PINA
11130	57688	IntAct
11130	57794	IntAct
11130	58472	IntAct
11130	58517	IntAct
11130	60386	IntAct
11130	79003	BioGRID,HPRD,IntAct,PINA
11130	79711	IntAct
11130	79980	BioGRID,HPRD,IntAct,PINA
11130	83540	BioGRID,IntAct,PINA
11130	84233	IntAct
11130	85363	IntAct,PINA
11130	127253	IntAct
11130	146057	IntAct,PINA
11130	147841	BioGRID,IntAct,PINA
11130	196463	IntAct
11131	51529	IntAct,PINA
11132	56961	IntAct
11133	11142	IntAct,PINA
11133	55846	BioGRID,PINA
11133	57111	PINA
11135	23433	HPRD
11135	50619	HI-II-14_Net,IntAct
11135	57381	HI-II-14_Net,IntAct
11135	79109	HPRD,IntAct,PINA
11135	83755	HPRD,IntAct,PINA
11136	27161	IntAct
11137	11337	IntAct
11137	11345	IntAct
11137	22938	IntAct
11137	23710	IntAct
11137	51547	PINA
11137	55646	IntAct,PINA
11137	55832	PINA
11137	57154	HPRD
11137	79016	PINA
11138	54534	IntAct
11138	57187	IntAct
11140	11140	BioGRID
11140	11146	BioGRID,IntAct
11140	11180	IntAct
11140	23008	IntAct
11140	23012	IntAct
11140	23224	BioGRID,IntAct
11140	24138	IntAct,PINA
11140	24140	IntAct
11140	24145	IntAct
11140	25862	IntAct
11140	25911	IntAct
11140	25989	InnateDB,IntAct
11140	26137	IntAct,PINA
11140	26190	IntAct,PINA
11140	26270	PINA
11140	26973	BioGRID,IntAct
11140	27102	BioGRID,HPRD,IntAct,PINA
11140	27131	IntAct,PINA
11140	27148	PINA
11140	27330	IntAct,PINA
11140	29110	HPRD,IntAct,PINA
11140	51013	IntAct,PINA
11140	51295	IntAct,PINA
11140	51535	IntAct,PINA
11140	51631	IntAct,PINA
11140	54850	IntAct,PINA
11140	54862	IntAct,PINA
11140	55100	IntAct
11140	55291	PINA
11140	55506	IntAct
11140	55664	BioGRID,HPRD,IntAct
11140	55713	IntAct,PINA
11140	55872	PINA
11140	55898	BioGRID,IntAct
11140	56931	IntAct,PINA
11140	56950	IntAct,PINA
11140	57559	IntAct,PINA
11140	57679	InnateDB,IntAct
11140	57727	IntAct,PINA
11140	57731	IntAct,PINA
11140	63934	IntAct,PINA
11140	63943	BioGRID,IntAct
11140	64425	IntAct,PINA
11140	64743	InnateDB,IntAct
11140	64754	BioGRID,IntAct
11140	64852	IntAct,PINA
11140	65018	BioGRID,InnateDB,IntAct,PINA
11140	65061	IntAct
11140	65975	BioGRID
11140	79050	IntAct,PINA
11140	79657	BioGRID,IntAct
11140	79705	PINA
11140	80097	IntAct,PINA
11140	80222	BioGRID,IntAct
11140	80349	InnateDB,IntAct
11140	81027	InnateDB,IntAct
11140	81545	IntAct,PINA
11140	81788	IntAct
11140	83983	IntAct
11140	84106	IntAct,PINA
11140	84163	InnateDB,IntAct
11140	84167	IntAct,PINA
11140	84171	IntAct,PINA
11140	84189	InnateDB,IntAct
11140	84280	IntAct,PINA
11140	84619	IntAct,PINA
11140	84914	IntAct,PINA
11140	85481	IntAct
11140	91662	InnateDB,IntAct
11140	112858	PINA
11140	113130	IntAct
11140	120892	BioGRID,IntAct,PINA
11140	132884	IntAct
11140	140545	IntAct,PINA
11140	148266	IntAct,PINA
11140	149420	InnateDB,IntAct
11140	162963	IntAct,PINA
11140	282809	IntAct
11140	283237	BioGRID,IntAct
11140	283349	IntAct
11140	283455	InnateDB,IntAct
11140	283933	IntAct,PINA
11140	284086	IntAct
11140	338917	IntAct,PINA
11140	340156	IntAct
11140	389840	InnateDB,IntAct
11140	400073	IntAct
11140	401265	InnateDB,IntAct
11140	440275	InnateDB,IntAct
11140	728642	BioGRID,IntAct
11140	100271849	IntAct,PINA
11141	23413	BioGRID,HPRD,PINA
11142	57111	IntAct,PINA
11143	22981	IntAct,PINA
11143	23338	BioGRID,PINA
11143	23408	PINA
11143	23557	IntAct,PINA
11143	29911	IntAct,PINA
11143	29993	IntAct,PINA
11143	51053	PINA
11143	51147	BioGRID,IntAct,PINA
11143	54556	IntAct
11143	55339	IntAct,PINA
11143	55791	IntAct
11143	57332	IntAct,PINA
11143	64769	PINA
11143	79768	IntAct,PINA
11143	79886	IntAct,PINA
11143	79960	BioGRID,PINA
11143	80321	IntAct,PINA
11143	81620	BioGRID,PINA
11143	84289	BioGRID,PINA
11143	253980	IntAct,PINA
11143	653121	IntAct,PINA
11144	11144	HI-II-14_Net,HPRD,IntAct
11144	25788	HPRD
11144	26003	HI-II-14_Net,IntAct
11144	60491	HI-II-14_Net,IntAct
11144	79734	HI-II-14_Net,IntAct
11145	29979	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
11145	56893	HPRD,IntAct,PINA
11146	54903	IntAct
11146	55294	PINA
11146	55664	BioGRID,IntAct
11146	55968	HPRD,IntAct,PINA
11146	60485	IntAct,PINA
11146	132884	IntAct
11146	340061	IntAct,PINA
11151	22943	IntAct,PINA
11151	25913	IntAct,PINA
11151	64847	IntAct,PINA
11151	91746	IntAct,PINA
11151	123722	HI-II-14_Net,IntAct
11151	387357	IntAct
11152	11152	InnateDB,IntAct
11152	23130	IntAct,PINA
11152	25886	IntAct
11152	55102	IntAct,PINA
11152	84902	IntAct
11154	23431	IntAct,PINA
11154	27333	IntAct
11154	79577	IntAct
11154	90580	IntAct
11154	146705	IntAct
11155	51778	HPRD
11155	58529	HPRD
11155	91977	HPRD
11156	11156	IntAct
11156	11171	IntAct,PINA
11156	11218	IntAct,PINA
11156	11231	IntAct,PINA
11156	11261	IntAct,PINA
11156	22930	IntAct,PINA
11156	23039	IntAct,PINA
11156	23042	IntAct,PINA
11156	23154	IntAct,PINA
11156	23195	IntAct,PINA
11156	23244	IntAct,PINA
11156	23376	IntAct,PINA
11156	23511	IntAct,PINA
11156	23534	IntAct,PINA
11156	25782	IntAct,PINA
11156	25814	IntAct,PINA
11156	26046	IntAct,PINA
11156	26128	PINA
11156	26505	IntAct,PINA
11156	27175	IntAct,PINA
11156	29927	IntAct,PINA
11156	30000	IntAct,PINA
11156	50628	IntAct,PINA
11156	51170	IntAct,PINA
11156	51194	IntAct,PINA
11156	51495	PINA
11156	51606	IntAct,PINA
11156	51726	IntAct,PINA
11156	54919	PINA
11156	55027	IntAct,PINA
11156	55127	IntAct,PINA
11156	55161	IntAct,PINA
11156	55210	IntAct,PINA
11156	55215	IntAct,PINA
11156	55622	IntAct,PINA
11156	55735	IntAct,PINA
11156	55898	IntAct,PINA
11156	56993	IntAct,PINA
11156	57510	IntAct,PINA
11156	57805	PINA
11156	58477	IntAct,PINA
11156	60682	PINA
11156	64151	IntAct,PINA
11156	64210	IntAct,PINA
11156	64786	IntAct,PINA
11156	79613	IntAct
11156	79711	IntAct,PINA
11156	83481	IntAct,PINA
11156	440026	IntAct,PINA
11156	100287932	IntAct,PINA
11157	23658	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct
11157	25804	BioGRID
11157	27257	HPRD,INstruct,IntAct
11157	27258	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct
11157	51690	BioGRID,HPRD,INstruct,IntAct
11157	51691	BioGRID,HPRD,INstruct
11157	57819	BioGRID,HPRD,IntAct
11158	84984	IntAct,PINA
11159	23061	PINA
11159	23137	PINA
11159	84984	HI-II-14_Net
11160	11236	PINA
11160	22937	BioGRID
11160	23322	IntAct
11160	23385	BioGRID,IntAct
11160	26270	BioGRID,PINA
11160	51026	IntAct
11160	51107	BioGRID
11160	55291	PINA
11160	55362	IntAct
11160	55851	BioGRID
11160	64210	PINA
11160	79139	PINA
11160	79600	IntAct
11160	79885	IntAct,PINA
11160	81539	IntAct
11160	83590	BioGRID,PINA
11160	84447	BioGRID,PINA
11160	90550	PINA
11160	91147	IntAct
11160	91445	PINA
11160	132320	IntAct
11160	145508	IntAct
11160	221092	PINA
11161	11189	IntAct,PINA
11161	22929	HPRD,IntAct,PINA
11161	23542	IntAct,PINA
11161	26151	HPRD,IntAct,PINA
11161	27252	HPRD,IntAct,PINA
11161	27330	IntAct,PINA
11161	29903	HPRD,IntAct,PINA
11161	55643	HPRD,IntAct,PINA
11161	55734	HPRD,IntAct,PINA
11161	55755	HPRD,IntAct,PINA
11161	56144	HPRD,IntAct,PINA
11161	56901	HPRD,IntAct,PINA
11161	57819	HPRD,IntAct,PINA
11161	64978	HPRD,IntAct,PINA
11161	219844	HPRD,IntAct,PINA
11162	29970	PINA
11164	11165	INstruct,IntAct,PINA
11164	24140	IntAct,PINA
11164	57154	PINA
11164	91107	PINA
11164	94086	IntAct,PINA
11164	220134	IntAct
11164	221150	PINA
11165	23204	IntAct,PINA
11165	23683	IntAct,PINA
11165	27229	IntAct,PINA
11165	54663	IntAct,PINA
11165	54927	IntAct,PINA
11165	55658	IntAct,PINA
11165	64284	HPRD,IntAct,PINA
11165	79754	BioGRID,HPRD,IntAct,PINA
11165	81533	IntAct,PINA
11165	84206	IntAct,PINA
11165	84232	IntAct,PINA
11165	197131	IntAct,PINA
11167	23181	IntAct,MINT,PINA
11168	11198	PINA
11168	23212	PINA
11168	23385	PINA
11168	30011	PINA
11168	54512	PINA
11168	56915	PINA
11168	117246	PINA
11168	124245	PINA
11169	22976	PINA
11169	23020	PINA
11169	23325	PINA
11169	23607	PINA
11169	55810	IntAct
11169	65260	PINA
11169	79184	PINA
11169	79874	PINA
11169	81831	IntAct
11169	196463	PINA
11170	22911	HPRD,PINA
11170	22981	HPRD,IntAct,PINA
11170	23641	HPRD,IntAct,PINA
11170	29911	HPRD,IntAct,PINA
11170	30008	HPRD,IntAct,PINA
11170	57596	HPRD,IntAct,PINA
11170	60561	HI-II-14_Net
11170	64753	HI-II-14_Net
11170	83755	HPRD,IntAct,PINA
11170	83878	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
11170	84445	HI-II-14_Net
11170	117159	IntAct,PINA
11170	120892	IntAct
11170	123722	HI-II-14_Net
11170	125115	HI-II-14_Net
11171	11171	BioGRID,HPRD,InnateDB,IntAct
11171	11200	IntAct,PINA
11171	11218	IntAct
11171	11345	IntAct
11171	22976	PINA
11171	23043	IntAct,PINA
11171	23185	IntAct
11171	25929	IntAct
11171	26270	PINA
11171	51250	HPRD,IntAct,PINA
11171	57154	HPRD
11171	64081	HPRD,PINA
11171	64431	IntAct,PINA
11171	65059	IntAct
11171	79760	HPRD,IntAct,PINA
11171	79833	HPRD,IntAct,PINA
11171	84248	PINA
11171	84967	PINA
11171	196463	IntAct
11171	387082	HPRD,PINA
11171	548593	IntAct
11176	51547	PINA
11176	51592	IntAct
11176	84148	BioGRID,PINA
11176	149628	IntAct
11177	22938	IntAct
11177	28952	IntAct
11177	54107	BioGRID,PINA
11177	54108	PINA
11177	56886	IntAct
11177	56916	PINA
11177	149628	IntAct
11178	11200	KinomeNetworkX
11178	51765	KinomeNetworkX
11178	83903	KinomeNetworkX
11179	51043	PINA
11179	53615	HI-II-14_Net
11179	55890	IntAct,PINA
11179	57396	KinomeNetworkX
11179	79724	PINA
11179	256646	HI-II-14_Net
11180	23262	PINA
11180	23580	HPRD,PINA
11180	24140	IntAct
11180	51259	IntAct
11180	51320	IntAct
11180	51547	PINA
11180	55632	HPRD,PINA
11180	147746	PINA
11180	200728	IntAct
11183	11183	PINA
11183	80306	KinomeNetworkX
11183	85366	KinomeNetworkX
11183	126070	IntAct,PINA
11183	140809	KinomeNetworkX
11184	11184	BioGRID,HPRD,PhosphositePlus
11184	27040	BioGRID,HPRD,PINA
11184	27071	HPRD
11184	28988	BioGRID,HPRD,PINA
11184	29760	BioGRID,HPRD,PINA
11184	79705	PINA
11184	84336	IntAct
11184	84433	KinomeNetworkX,PhosphositePlus
11185	59349	HI-II-14_Net,IntAct
11186	11186	HPRD
11186	11337	IntAct,PINA
11186	11340	HPRD,IntAct,PINA
11186	11345	IntAct,PINA
11186	23028	BioGRID,InnateDB,IntAct,PINA
11186	23139	PINA
11186	23214	IntAct
11186	23291	BioGRID
11186	23710	IntAct,PINA
11186	55201	BioGRID,HPRD,IntAct
11186	60485	BioGRID,PINA
11186	64112	HPRD
11186	65265	IntAct,PINA
11186	79020	IntAct,PINA
11186	79723	BioGRID,IntAct,PINA
11186	81027	PINA
11186	81631	IntAct,PINA
