disease	GeneID
Intestinal Diseases	9348
Intestinal Diseases	9358
Intestinal Diseases	9365
Intestinal Diseases	9368
Intestinal Diseases	9369
Intestinal Diseases	9370
Intestinal Diseases	9371
Intestinal Diseases	9378
Intestinal Diseases	9380
Intestinal Diseases	93986
Intestinal Diseases	940
Intestinal Diseases	9400
Intestinal Diseases	9401
Intestinal Diseases	9403
Intestinal Diseases	94097
Intestinal Diseases	941
Intestinal Diseases	94103
Intestinal Diseases	9415
Intestinal Diseases	942
Intestinal Diseases	9429
Intestinal Diseases	943
Intestinal Diseases	9435
Intestinal Diseases	944
Intestinal Diseases	9450
Intestinal Diseases	9474
Intestinal Diseases	9475
Intestinal Diseases	948
Intestinal Diseases	9482
Intestinal Diseases	9501
Intestinal Diseases	9518
Intestinal Diseases	9525
Intestinal Diseases	9536
Intestinal Diseases	9545
Intestinal Diseases	9564
Intestinal Diseases	9569
Intestinal Diseases	957
Intestinal Diseases	9572
Intestinal Diseases	9575
Intestinal Diseases	958
Intestinal Diseases	9586
Intestinal Diseases	960
Intestinal Diseases	961
Intestinal Diseases	9619
Intestinal Diseases	9622
Intestinal Diseases	9627
Intestinal Diseases	9635
Intestinal Diseases	9655
Intestinal Diseases	9686
Intestinal Diseases	9687
Intestinal Diseases	9697
Intestinal Diseases	972
Intestinal Diseases	9734
Intestinal Diseases	9735
Intestinal Diseases	9771
Intestinal Diseases	978
Intestinal Diseases	9780
Intestinal Diseases	98
Intestinal Diseases	9807
Intestinal Diseases	983
Intestinal Diseases	9832
Intestinal Diseases	9839
Intestinal Diseases	9844
Intestinal Diseases	9863
Intestinal Diseases	9866
Intestinal Diseases	9873
Intestinal Diseases	988
Intestinal Diseases	9883
Intestinal Diseases	9894
Intestinal Diseases	9896
Intestinal Diseases	9904
Intestinal Diseases	9915
Intestinal Diseases	9933
Intestinal Diseases	9937
Intestinal Diseases	9958
Intestinal Diseases	996
Intestinal Diseases	9962
Intestinal Diseases	9963
Intestinal Diseases	9965
Intestinal Diseases	9966
Intestinal Diseases	9968
Intestinal Diseases	9969
Intestinal Diseases	997
Intestinal Diseases	9971
Intestinal Diseases	998
Intestinal Diseases	999
Intestinal Diseases	9994
Intestinal Fistula	11124
Intestinal Fistula	117289
Intestinal Fistula	149233
Intestinal Fistula	1557
Intestinal Fistula	159296
Intestinal Fistula	219771
Intestinal Fistula	2262
Intestinal Fistula	3304
Intestinal Fistula	345611
Intestinal Fistula	356
Intestinal Fistula	3586
Intestinal Fistula	3587
Intestinal Fistula	3588
Intestinal Fistula	3593
Intestinal Fistula	3938
Intestinal Fistula	400867
Intestinal Fistula	4745
Intestinal Fistula	50941
Intestinal Fistula	5243
Intestinal Fistula	5451
Intestinal Fistula	54901
Intestinal Fistula	55054
Intestinal Fistula	57128
Intestinal Fistula	5771
Intestinal Fistula	63027
Intestinal Fistula	64084
Intestinal Fistula	64127
Intestinal Fistula	6774
Intestinal Fistula	7099
Intestinal Fistula	7124
Intestinal Fistula	7133
Intestinal Fistula	842
Intestinal Fistula	8924
Intestinal Fistula	8927
Intestinal Fistula	9231
Intestinal Fistula	9482
Intestinal Fistula	9966
Intestinal Neoplasms	10
Intestinal Neoplasms	100
Intestinal Neoplasms	1001
Intestinal Neoplasms	100124700
Intestinal Neoplasms	100129337
Intestinal Neoplasms	100130449
Intestinal Neoplasms	100132285
Intestinal Neoplasms	100133941
Intestinal Neoplasms	10019
Intestinal Neoplasms	10026
Intestinal Neoplasms	100302174
Intestinal Neoplasms	10038
Intestinal Neoplasms	10039
Intestinal Neoplasms	100508689
Intestinal Neoplasms	10057
Intestinal Neoplasms	100616134
Intestinal Neoplasms	10062
Intestinal Neoplasms	1008
Intestinal Neoplasms	10111
Intestinal Neoplasms	1012
Intestinal Neoplasms	10142
Intestinal Neoplasms	1015
Intestinal Neoplasms	10156
Intestinal Neoplasms	1016
Intestinal Neoplasms	10178
Intestinal Neoplasms	101867536
Intestinal Neoplasms	10194
Intestinal Neoplasms	1022
Intestinal Neoplasms	10257
Intestinal Neoplasms	1026
Intestinal Neoplasms	1027
Intestinal Neoplasms	10274
Intestinal Neoplasms	1029
Intestinal Neoplasms	10291
Intestinal Neoplasms	103
Intestinal Neoplasms	1030
Intestinal Neoplasms	10319
Intestinal Neoplasms	10333
Intestinal Neoplasms	10350
Intestinal Neoplasms	1036
Intestinal Neoplasms	10361
Intestinal Neoplasms	10392
Intestinal Neoplasms	10397
Intestinal Neoplasms	10403
Intestinal Neoplasms	10413
Intestinal Neoplasms	1045
Intestinal Neoplasms	10459
Intestinal Neoplasms	1048
Intestinal Neoplasms	10481
Intestinal Neoplasms	10512
Intestinal Neoplasms	10537
Intestinal Neoplasms	105782
Intestinal Neoplasms	10584
Intestinal Neoplasms	10587
Intestinal Neoplasms	10588
Intestinal Neoplasms	10592
Intestinal Neoplasms	10599
Intestinal Neoplasms	10610
Intestinal Neoplasms	1066
Intestinal Neoplasms	10667
Intestinal Neoplasms	10678
Intestinal Neoplasms	1069
Intestinal Neoplasms	10714
Intestinal Neoplasms	10716
Intestinal Neoplasms	10721
Intestinal Neoplasms	10746
Intestinal Neoplasms	10747
Intestinal Neoplasms	108
Intestinal Neoplasms	10801
Intestinal Neoplasms	10808
Intestinal Neoplasms	108156
Intestinal Neoplasms	1084
Intestinal Neoplasms	10840
Intestinal Neoplasms	10848
Intestinal Neoplasms	10849
Intestinal Neoplasms	10855
Intestinal Neoplasms	10891
Intestinal Neoplasms	10912
Intestinal Neoplasms	10919
Intestinal Neoplasms	10928
Intestinal Neoplasms	10973
Intestinal Neoplasms	109880
Intestinal Neoplasms	11011
Intestinal Neoplasms	11073
Intestinal Neoplasms	1109
Intestinal Neoplasms	11099
Intestinal Neoplasms	11107
Intestinal Neoplasms	1111
Intestinal Neoplasms	11132
Intestinal Neoplasms	11144
Intestinal Neoplasms	1116
Intestinal Neoplasms	11169
Intestinal Neoplasms	11184
Intestinal Neoplasms	11186
Intestinal Neoplasms	11197
Intestinal Neoplasms	11200
Intestinal Neoplasms	11201
Intestinal Neoplasms	11216
Intestinal Neoplasms	11218
Intestinal Neoplasms	11219
Intestinal Neoplasms	11221
Intestinal Neoplasms	11222
Intestinal Neoplasms	11226
Intestinal Neoplasms	1124
Intestinal Neoplasms	11261
Intestinal Neoplasms	112744
Intestinal Neoplasms	11277
Intestinal Neoplasms	11284
Intestinal Neoplasms	113251
Intestinal Neoplasms	113510
Intestinal Neoplasms	114112
Intestinal Neoplasms	114548
Intestinal Neoplasms	114609
Intestinal Neoplasms	114780
Intestinal Neoplasms	114788
Intestinal Neoplasms	114798
Intestinal Neoplasms	115653
Intestinal Neoplasms	115761
Intestinal Neoplasms	11607
Intestinal Neoplasms	1161
Intestinal Neoplasms	1164
Intestinal Neoplasms	116931
Intestinal Neoplasms	117196
Intestinal Neoplasms	117583
Intestinal Neoplasms	118
Intestinal Neoplasms	11910
Intestinal Neoplasms	119559
Intestinal Neoplasms	120227
Intestinal Neoplasms	120376
Intestinal Neoplasms	121256
Intestinal Neoplasms	121278
Intestinal Neoplasms	124
Intestinal Neoplasms	124220
Intestinal Neoplasms	1244
Intestinal Neoplasms	125
Intestinal Neoplasms	125150
Intestinal Neoplasms	126
Intestinal Neoplasms	1268
Intestinal Neoplasms	127018
Intestinal Neoplasms	1293
Intestinal Neoplasms	129787
Intestinal Neoplasms	1301
Intestinal Neoplasms	130497
Intestinal Neoplasms	131
Intestinal Neoplasms	131034
Intestinal Neoplasms	1312
Intestinal Neoplasms	1316
Intestinal Neoplasms	131870
Intestinal Neoplasms	131873
Intestinal Neoplasms	132789
Intestinal Neoplasms	1340
Intestinal Neoplasms	1351
Intestinal Neoplasms	136242
Intestinal Neoplasms	1366
Intestinal Neoplasms	137872
Intestinal Neoplasms	138474
Intestinal Neoplasms	138639
Intestinal Neoplasms	139285
Intestinal Neoplasms	13983
Intestinal Neoplasms	1401
Intestinal Neoplasms	140766
Intestinal Neoplasms	142
Intestinal Neoplasms	14281
Intestinal Neoplasms	14282
Intestinal Neoplasms	143
Intestinal Neoplasms	143187
Intestinal Neoplasms	1432
Intestinal Neoplasms	143503
Intestinal Neoplasms	143662
Intestinal Neoplasms	144347
Intestinal Neoplasms	144423
Intestinal Neoplasms	1453
Intestinal Neoplasms	1457
Intestinal Neoplasms	1462
Intestinal Neoplasms	1464
Intestinal Neoplasms	146845
Intestinal Neoplasms	146956
Intestinal Neoplasms	147138
Intestinal Neoplasms	148229
Intestinal Neoplasms	1490
Intestinal Neoplasms	149233
Intestinal Neoplasms	1493
Intestinal Neoplasms	1495
Intestinal Neoplasms	1499
Intestinal Neoplasms	150084
Intestinal Neoplasms	151648
Intestinal Neoplasms	152
Intestinal Neoplasms	1535
Intestinal Neoplasms	154
Intestinal Neoplasms	1543
Intestinal Neoplasms	1544
Intestinal Neoplasms	1545
Intestinal Neoplasms	154796
Intestinal Neoplasms	1548
Intestinal Neoplasms	155
Intestinal Neoplasms	1551
Intestinal Neoplasms	155382
Intestinal Neoplasms	1557
Intestinal Neoplasms	1558
Intestinal Neoplasms	1559
Intestinal Neoplasms	1565
Intestinal Neoplasms	1571
Intestinal Neoplasms	1576
Intestinal Neoplasms	157680
Intestinal Neoplasms	1577
Intestinal Neoplasms	1581
Intestinal Neoplasms	1583
Intestinal Neoplasms	1586
Intestinal Neoplasms	1588
Intestinal Neoplasms	158931
Intestinal Neoplasms	1591
Intestinal Neoplasms	1593
Intestinal Neoplasms	1594
Intestinal Neoplasms	16
Intestinal Neoplasms	1612
Intestinal Neoplasms	1630
Intestinal Neoplasms	1636
Intestinal Neoplasms	1642
Intestinal Neoplasms	1643
Intestinal Neoplasms	1647
Intestinal Neoplasms	1655
Intestinal Neoplasms	1687
Intestinal Neoplasms	168975
Intestinal Neoplasms	169841
Intestinal Neoplasms	170506
Intestinal Neoplasms	1717
Intestinal Neoplasms	1719
Intestinal Neoplasms	1728
Intestinal Neoplasms	1736
Intestinal Neoplasms	177
Intestinal Neoplasms	1786
Intestinal Neoplasms	1788
Intestinal Neoplasms	1789
Intestinal Neoplasms	1794
Intestinal Neoplasms	1803
Intestinal Neoplasms	1806
Intestinal Neoplasms	1807
Intestinal Neoplasms	1813
Intestinal Neoplasms	1814
Intestinal Neoplasms	1815
Intestinal Neoplasms	1824
Intestinal Neoplasms	183
Intestinal Neoplasms	1830
Intestinal Neoplasms	1843
Intestinal Neoplasms	1844
Intestinal Neoplasms	1846
Intestinal Neoplasms	1848
Intestinal Neoplasms	1849
Intestinal Neoplasms	185
Intestinal Neoplasms	1854
Intestinal Neoplasms	1870
Intestinal Neoplasms	189
Intestinal Neoplasms	1890
Intestinal Neoplasms	1903
Intestinal Neoplasms	191
Intestinal Neoplasms	1934
Intestinal Neoplasms	1942
Intestinal Neoplasms	1950
Intestinal Neoplasms	1956
Intestinal Neoplasms	195828
Intestinal Neoplasms	196
Intestinal Neoplasms	196528
Intestinal Neoplasms	197
Intestinal Neoplasms	197342
Intestinal Neoplasms	1977
Intestinal Neoplasms	1979
Intestinal Neoplasms	200010
Intestinal Neoplasms	201163
Intestinal Neoplasms	201299
Intestinal Neoplasms	20208
Intestinal Neoplasms	2022
Intestinal Neoplasms	2030
Intestinal Neoplasms	2033
Intestinal Neoplasms	203328
Intestinal Neoplasms	2034
Intestinal Neoplasms	203859
Intestinal Neoplasms	2042
Intestinal Neoplasms	20459
Intestinal Neoplasms	2047
Intestinal Neoplasms	2048
Intestinal Neoplasms	2051
Intestinal Neoplasms	2052
Intestinal Neoplasms	2053
Intestinal Neoplasms	2060
Intestinal Neoplasms	2064
Intestinal Neoplasms	2065
Intestinal Neoplasms	2066
Intestinal Neoplasms	2067
Intestinal Neoplasms	2068
Intestinal Neoplasms	2069
Intestinal Neoplasms	207
Intestinal Neoplasms	2071
Intestinal Neoplasms	2072
Intestinal Neoplasms	2073
Intestinal Neoplasms	2074
Intestinal Neoplasms	208
Intestinal Neoplasms	2087
Intestinal Neoplasms	2099
Intestinal Neoplasms	2100
Intestinal Neoplasms	2104
Intestinal Neoplasms	2120
Intestinal Neoplasms	214
Intestinal Neoplasms	2146
Intestinal Neoplasms	2147
Intestinal Neoplasms	2153
Intestinal Neoplasms	2157
Intestinal Neoplasms	2158
Intestinal Neoplasms	216
Intestinal Neoplasms	2169
Intestinal Neoplasms	217
Intestinal Neoplasms	2175
Intestinal Neoplasms	2176
Intestinal Neoplasms	2177
Intestinal Neoplasms	2178
Intestinal Neoplasms	2187
Intestinal Neoplasms	2188
Intestinal Neoplasms	2189
Intestinal Neoplasms	2191
Intestinal Neoplasms	21926
Intestinal Neoplasms	21977
Intestinal Neoplasms	220107
Intestinal Neoplasms	2209
Intestinal Neoplasms	221120
Intestinal Neoplasms	2212
Intestinal Neoplasms	2214
Intestinal Neoplasms	2217
Intestinal Neoplasms	221895
Intestinal Neoplasms	2237
Intestinal Neoplasms	2247
Intestinal Neoplasms	2249
Intestinal Neoplasms	2260
Intestinal Neoplasms	2261
Intestinal Neoplasms	2263
Intestinal Neoplasms	2264
Intestinal Neoplasms	2266
Intestinal Neoplasms	2277
Intestinal Neoplasms	22798
Intestinal Neoplasms	22808
Intestinal Neoplasms	22871
Intestinal Neoplasms	22882
Intestinal Neoplasms	22900
Intestinal Neoplasms	22909
Intestinal Neoplasms	22914
Intestinal Neoplasms	22915
Intestinal Neoplasms	22927
Intestinal Neoplasms	2296
Intestinal Neoplasms	2300
Intestinal Neoplasms	23013
Intestinal Neoplasms	23017
Intestinal Neoplasms	23036
Intestinal Neoplasms	23047
Intestinal Neoplasms	23067
Intestinal Neoplasms	23091
Intestinal Neoplasms	23129
Intestinal Neoplasms	23199
Intestinal Neoplasms	2321
Intestinal Neoplasms	2322
Intestinal Neoplasms	23225
Intestinal Neoplasms	23230
Intestinal Neoplasms	23232
Intestinal Neoplasms	23269
Intestinal Neoplasms	2328
Intestinal Neoplasms	23317
Intestinal Neoplasms	23345
Intestinal Neoplasms	2335
Intestinal Neoplasms	23394
Intestinal Neoplasms	23405
Intestinal Neoplasms	23453
Intestinal Neoplasms	2346
Intestinal Neoplasms	2348
Intestinal Neoplasms	2356
Intestinal Neoplasms	23581
Intestinal Neoplasms	23583
Intestinal Neoplasms	23600
Intestinal Neoplasms	23626
Intestinal Neoplasms	2364
Intestinal Neoplasms	23645
Intestinal Neoplasms	23743
Intestinal Neoplasms	23788
Intestinal Neoplasms	238
Intestinal Neoplasms	239
Intestinal Neoplasms	240
Intestinal Neoplasms	241
Intestinal Neoplasms	24329
Intestinal Neoplasms	24525
Intestinal Neoplasms	246
Intestinal Neoplasms	246778
Intestinal Neoplasms	2475
Intestinal Neoplasms	2487
Intestinal Neoplasms	25
Intestinal Neoplasms	2524
Intestinal Neoplasms	252969
Intestinal Neoplasms	2547
Intestinal Neoplasms	256076
Intestinal Neoplasms	257194
Intestinal Neoplasms	25788
Intestinal Neoplasms	25805
Intestinal Neoplasms	25847
Intestinal Neoplasms	25852
Intestinal Neoplasms	25861
Intestinal Neoplasms	259217
Intestinal Neoplasms	259285
Intestinal Neoplasms	259296
Intestinal Neoplasms	25953
Intestinal Neoplasms	25970
Intestinal Neoplasms	26050
Intestinal Neoplasms	26098
Intestinal Neoplasms	26108
Intestinal Neoplasms	26121
Intestinal Neoplasms	2618
Intestinal Neoplasms	262
Intestinal Neoplasms	2625
Intestinal Neoplasms	2638
Intestinal Neoplasms	2639
Intestinal Neoplasms	2646
Intestinal Neoplasms	2648
Intestinal Neoplasms	26524
Intestinal Neoplasms	26585
Intestinal Neoplasms	2662
Intestinal Neoplasms	2688
Intestinal Neoplasms	2690
Intestinal Neoplasms	2692
Intestinal Neoplasms	2693
Intestinal Neoplasms	2694
Intestinal Neoplasms	270
Intestinal Neoplasms	27030
Intestinal Neoplasms	27072
Intestinal Neoplasms	27122
Intestinal Neoplasms	27123
Intestinal Neoplasms	27255
Intestinal Neoplasms	27301
Intestinal Neoplasms	27343
Intestinal Neoplasms	2735
Intestinal Neoplasms	2737
Intestinal Neoplasms	27434
Intestinal Neoplasms	27436
Intestinal Neoplasms	2776
Intestinal Neoplasms	2778
Intestinal Neoplasms	28
Intestinal Neoplasms	280636
Intestinal Neoplasms	2817
Intestinal Neoplasms	28234
Intestinal Neoplasms	2834
Intestinal Neoplasms	283927
Intestinal Neoplasms	284
Intestinal Neoplasms	284131
Intestinal Neoplasms	284217
Intestinal Neoplasms	285
Intestinal Neoplasms	285220
Intestinal Neoplasms	285704
Intestinal Neoplasms	285973
Intestinal Neoplasms	287
Intestinal Neoplasms	2876
Intestinal Neoplasms	2877
Intestinal Neoplasms	2878
Intestinal Neoplasms	2879
Intestinal Neoplasms	2886
Intestinal Neoplasms	28912
Intestinal Neoplasms	28920
Intestinal Neoplasms	28924
Intestinal Neoplasms	28925
Intestinal Neoplasms	28926
Intestinal Neoplasms	28935
Intestinal Neoplasms	28936
Intestinal Neoplasms	2894
Intestinal Neoplasms	2896
Intestinal Neoplasms	28990
Intestinal Neoplasms	29072
Intestinal Neoplasms	2908
Intestinal Neoplasms	29102
Intestinal Neoplasms	29118
Intestinal Neoplasms	29126
Intestinal Neoplasms	2932
Intestinal Neoplasms	2938
Intestinal Neoplasms	2939
Intestinal Neoplasms	2941
Intestinal Neoplasms	2944
Intestinal Neoplasms	2946
Intestinal Neoplasms	2947
Intestinal Neoplasms	2949
Intestinal Neoplasms	2950
Intestinal Neoplasms	2952
Intestinal Neoplasms	2953
Intestinal Neoplasms	2956
Intestinal Neoplasms	2965
Intestinal Neoplasms	2967
Intestinal Neoplasms	2968
Intestinal Neoplasms	2977
Intestinal Neoplasms	29935
Intestinal Neoplasms	30
Intestinal Neoplasms	30011
Intestinal Neoplasms	3002
Intestinal Neoplasms	3035
Intestinal Neoplasms	3077
Intestinal Neoplasms	30835
Intestinal Neoplasms	3084
Intestinal Neoplasms	30849
Intestinal Neoplasms	3090
Intestinal Neoplasms	3091
Intestinal Neoplasms	3106
Intestinal Neoplasms	3107
Intestinal Neoplasms	311
Intestinal Neoplasms	3117
Intestinal Neoplasms	3119
Intestinal Neoplasms	3123
Intestinal Neoplasms	3126
Intestinal Neoplasms	3133
Intestinal Neoplasms	3156
Intestinal Neoplasms	3161
Intestinal Neoplasms	3162
Intestinal Neoplasms	320
Intestinal Neoplasms	321
Intestinal Neoplasms	324
Intestinal Neoplasms	3248
Intestinal Neoplasms	3265
Intestinal Neoplasms	328
Intestinal Neoplasms	3280
Intestinal Neoplasms	3290
Intestinal Neoplasms	3292
Intestinal Neoplasms	3293
Intestinal Neoplasms	3294
Intestinal Neoplasms	3295
Intestinal Neoplasms	3308
Intestinal Neoplasms	3309
Intestinal Neoplasms	332
Intestinal Neoplasms	3326
Intestinal Neoplasms	3364
Intestinal Neoplasms	337876
Intestinal Neoplasms	3383
Intestinal Neoplasms	338377
Intestinal Neoplasms	338591
Intestinal Neoplasms	3394
Intestinal Neoplasms	339766
Intestinal Neoplasms	340578
Intestinal Neoplasms	341032
Intestinal Neoplasms	341208
Intestinal Neoplasms	3416
Intestinal Neoplasms	3417
Intestinal Neoplasms	3418
Intestinal Neoplasms	343099
Intestinal Neoplasms	3439
Intestinal Neoplasms	344387
Intestinal Neoplasms	3444
Intestinal Neoplasms	3447
Intestinal Neoplasms	3452
Intestinal Neoplasms	3454
Intestinal Neoplasms	3458
